transaction_id,sale_date,customer_id,product_id,quantity,sales_channel,payment_method
3788,2024-05-16,858,173,1,Store,Card
3789,2025-05-29,938,128,1,Online,Card
3790,2024-11-17,534,84,3,Marketplace,Cash
3791,2024-10-15,969,103,2,Store,Card
3792,2025-03-21,742,34,1,Store,Card
3793,2024-05-24,733,112,3,Online,Card
3794,2024-01-18,313,177,1,Online,Cash
3795,2025-06-28,223,29,1,Online,Card
3796,2025-08-04,792,180,3,Online,Bank Transfer
3797,2025-04-02,158,195,1,Store,PayPal
3798,2024-10-11,590,177,2,Store,Card
3799,2024-07-22,114,189,2,Online,Bank Transfer
3800,2025-03-08,420,6,2,Store,Bank Transfer
3801,2024-03-04,6,90,4,Store,Card
3802,2024-07-17,558,102,1,Online,Card
3803,2024-02-17,335,46,1,Marketplace,Bank Transfer
3804,2025-07-17,727,1,4,Store,Card
3805,2025-03-03,863,158,1,Store,Bank Transfer
3806,2024-03-04,62,116,1,Store,Card
3807,2025-04-13,775,112,4,Marketplace,Card
3808,2025-07-23,911,53,4,Online,Bank Transfer
3809,2025-11-20,809,53,1,Online,PayPal
3810,2024-03-26,518,87,2,Marketplace,PayPal
3811,2025-02-16,182,102,1,Online,Cash
3812,2024-04-21,1,20,1,Store,Bank Transfer
3813,2024-07-24,922,58,2,Online,Cash
3814,2025-06-04,749,58,1,Online,Bank Transfer
3815,2024-03-05,542,123,1,Marketplace,Bank Transfer
3816,2025-12-18,21,104,5,Online,Card
3817,2025-10-28,45,109,3,Store,Bank Transfer
3818,2024-06-20,7,163,4,Online,Card
3819,2025-10-31,833,69,1,Online,Card
3820,2025-09-13,456,105,1,Marketplace,Cash
3821,2024-12-26,994,152,1,Marketplace,Cash
3822,2025-07-08,710,77,1,Online,Bank Transfer
3823,2024-01-18,734,188,1,Online,Card
3824,2025-02-12,547,99,3,Store,Card
3825,2024-04-06,142,83,1,Online,Card
3826,2025-08-02,913,42,1,Online,Card
3827,2025-03-21,644,163,1,Online,Card
3828,2024-05-19,594,156,1,Online,Card
3829,2025-09-24,422,109,2,Marketplace,Card
3830,2025-03-24,588,159,1,Online,Card
3831,2025-09-01,469,79,2,Online,Cash
3832,2025-12-03,633,147,1,Online,PayPal
3833,2024-07-17,822,156,3,Store,Card
3834,2025-04-18,249,74,3,Online,Cash
3835,2024-07-30,409,188,2,Store,Card
3836,2025-01-24,300,199,2,Online,Card
3837,2024-01-11,812,155,1,Store,Bank Transfer
3838,2024-01-11,335,44,1,Marketplace,Card
3839,2025-02-12,143,118,1,Online,Cash
3840,2024-03-03,19,140,1,Online,Card
3841,2025-06-16,107,198,1,Store,Card
3842,2025-07-22,195,171,3,Online,Card
3843,2025-07-07,565,61,2,Store,Card
3844,2024-04-18,567,89,1,Marketplace,Card
3845,2025-04-02,808,95,4,Online,Card
3846,2025-11-26,354,185,1,Store,Card
3847,2025-09-02,365,166,1,Marketplace,PayPal
3848,2025-01-31,300,25,2,Store,Card
3849,2025-03-24,555,171,3,Marketplace,Card
3850,2025-08-06,54,129,3,Marketplace,PayPal
3851,2025-10-31,122,136,1,Online,Cash
3852,2024-02-05,32,29,2,Online,Card
3853,2025-12-05,126,13,1,Marketplace,Card
3854,2024-09-15,135,154,2,Online,Card
3855,2025-11-12,352,109,2,Marketplace,Bank Transfer
3856,2025-01-18,169,78,4,Online,Bank Transfer
3857,2024-05-09,120,83,4,Store,Card
3858,2025-05-04,141,81,4,Store,Card
3859,2024-07-04,128,156,1,Online,PayPal
3860,2025-10-25,676,76,1,Online,Card
3861,2025-05-06,923,100,1,Online,Bank Transfer
3862,2025-01-16,612,58,2,Online,Card
3863,2024-08-25,548,58,1,Online,Card
3864,2024-05-20,295,86,2,Online,Card
3865,2025-09-02,58,1,2,Online,Cash
3866,2024-04-03,953,18,4,Store,Card
3867,2025-10-17,147,163,5,Online,Card
3868,2024-10-04,549,165,2,Online,Card
3869,2024-11-24,730,173,1,Online,Card
3870,2025-11-15,313,44,2,Online,Bank Transfer
3871,2024-11-16,104,104,1,Online,Card
3872,2025-09-21,87,115,1,Online,Card
3873,2025-10-14,49,93,1,Online,Card
3874,2024-11-10,276,121,1,Online,Card
3875,2024-05-24,305,113,4,Store,Bank Transfer
3876,2024-10-29,115,119,1,Store,Bank Transfer
3877,2025-08-07,471,52,1,Store,Cash
3878,2024-02-07,342,60,1,Online,Card
3879,2024-05-07,543,56,1,Marketplace,Card
3880,2024-07-24,246,165,2,Store,Card
3881,2024-02-08,526,122,2,Marketplace,Bank Transfer
3882,2025-07-24,70,91,3,Online,Card
3883,2024-01-10,293,143,1,Online,Card
3884,2024-07-04,126,114,2,Online,Bank Transfer
3885,2024-08-05,949,84,2,Online,Bank Transfer
3886,2025-06-08,52,26,2,Marketplace,Card
3887,2025-12-03,490,49,1,Marketplace,Card
3888,2025-05-05,454,191,1,Online,Bank Transfer
3889,2025-08-25,955,17,5,Online,Bank Transfer
3890,2024-05-19,602,155,2,Marketplace,Cash
3891,2025-03-16,269,88,1,Store,Cash
3892,2024-01-30,707,10,1,Online,Cash
3893,2025-05-06,234,148,1,Marketplace,Bank Transfer
3894,2025-12-01,726,88,1,Store,Card
3895,2025-02-23,680,134,1,Online,Cash
3896,2025-02-03,284,189,4,Store,Card
3897,2025-11-17,630,186,1,Online,Card
3898,2025-01-14,844,199,4,Online,Bank Transfer
3899,2024-12-22,773,134,1,Online,Card
3900,2025-08-29,53,46,1,Online,Cash
3901,2025-07-05,624,170,4,Store,Bank Transfer
3902,2024-05-20,307,136,2,Store,PayPal
3903,2025-04-07,921,21,1,Marketplace,Bank Transfer
3904,2025-06-25,307,68,4,Store,Bank Transfer
3905,2024-07-30,436,128,3,Online,PayPal
3906,2025-06-19,108,22,1,Online,Card
3907,2025-06-24,515,88,3,Store,Card
3908,2024-03-24,592,63,2,Marketplace,Bank Transfer
3909,2024-03-22,282,87,2,Marketplace,Card
3910,2025-09-24,673,185,2,Store,Bank Transfer
3911,2025-03-31,480,148,1,Online,Cash
3912,2025-03-11,947,109,2,Online,Bank Transfer
3913,2024-04-01,644,169,1,Online,Bank Transfer
3914,2025-04-20,985,192,1,Store,Card
3915,2024-05-09,690,102,1,Store,Card
3916,2024-09-03,807,150,1,Online,Bank Transfer
3917,2024-05-08,874,147,5,Online,Cash
3918,2024-11-18,358,32,1,Online,Cash
3919,2025-12-07,544,84,3,Store,Bank Transfer
3920,2024-05-05,44,73,1,Marketplace,Card
3921,2025-04-17,212,103,1,Online,Cash
3922,2025-06-27,509,53,1,Online,PayPal
3923,2024-03-21,223,177,1,Store,Card
3924,2024-09-08,215,91,1,Store,Bank Transfer
3925,2025-10-03,342,140,1,Marketplace,Bank Transfer
3926,2025-03-16,93,94,2,Online,Cash
3927,2024-03-29,667,86,3,Store,Card
3928,2025-05-14,582,48,1,Store,Card
3929,2025-01-23,298,64,1,Store,Card
3930,2024-05-17,859,131,4,Online,Card
3931,2024-01-29,876,41,2,Online,Bank Transfer
3932,2025-01-22,420,2,1,Online,Card
3933,2024-03-25,387,66,1,Store,Cash
3934,2024-03-19,36,27,2,Store,PayPal
3935,2024-11-27,650,53,1,Marketplace,Cash
3936,2024-11-02,420,68,1,Online,Card
3937,2024-07-12,686,144,2,Online,PayPal
3938,2024-01-09,271,37,1,Online,Card
3939,2025-06-05,894,27,1,Online,Card
3940,2024-04-28,542,194,2,Store,Bank Transfer
3941,2024-01-23,590,106,2,Online,Card
3942,2024-09-23,712,194,3,Store,Cash
3943,2025-12-09,942,1,2,Online,Card
3944,2024-10-11,962,158,2,Store,Bank Transfer
3945,2024-12-25,115,181,1,Store,Card
3946,2025-04-09,140,126,1,Online,Card
3947,2025-10-19,992,109,3,Marketplace,PayPal
3948,2024-04-18,776,99,3,Store,Bank Transfer
3949,2024-02-05,208,79,4,Store,Bank Transfer
3950,2024-03-07,520,127,1,Online,Cash
3951,2025-01-02,985,132,1,Online,Card
3952,2025-05-01,461,4,3,Online,Bank Transfer
3953,2025-09-11,13,160,4,Marketplace,Card
3954,2025-06-08,846,164,4,Marketplace,Card
3955,2024-05-10,406,35,1,Store,PayPal
3956,2024-09-25,70,168,3,Marketplace,Card
3957,2024-03-28,626,9,2,Online,Card
3958,2024-01-08,275,195,1,Online,Bank Transfer
3959,2025-05-21,707,152,3,Online,Cash
3960,2024-06-12,278,96,5,Online,Cash
3961,2024-03-18,61,160,1,Store,Card
3962,2025-10-11,946,37,1,Online,PayPal
3963,2024-01-29,602,187,2,Online,Bank Transfer
3964,2024-09-18,887,148,1,Online,Card
3965,2025-05-22,863,77,3,Online,Card
3966,2025-12-11,662,173,1,Online,Card
3967,2025-09-28,53,10,1,Online,Card
3968,2025-12-05,391,56,1,Online,Card
3969,2025-04-04,712,168,1,Marketplace,Card
3970,2024-02-05,33,153,1,Store,Card
3971,2025-02-28,739,35,1,Online,Card
3972,2025-07-10,598,8,1,Online,Cash
3973,2024-01-31,62,25,1,Online,PayPal
3974,2025-07-30,989,4,1,Online,Cash
3975,2024-04-01,195,193,3,Store,Card
3976,2024-04-05,112,53,2,Online,Card
3977,2025-06-05,484,20,2,Online,Card
3978,2024-01-26,824,65,1,Marketplace,Bank Transfer
3979,2025-02-21,812,29,5,Online,Card
3980,2024-03-11,486,2,1,Online,Card
3981,2024-05-28,845,58,3,Online,Bank Transfer
3982,2024-05-14,189,93,1,Store,Card
3983,2024-12-16,186,55,4,Online,Card
3984,2025-11-11,748,5,2,Online,Bank Transfer
3985,2025-04-30,905,47,1,Online,Cash
3986,2025-03-06,657,161,1,Online,PayPal
3987,2025-04-26,419,21,2,Store,Card
3988,2025-07-24,25,174,1,Marketplace,Bank Transfer
3989,2025-01-02,599,139,1,Online,Card
3990,2024-04-18,589,171,1,Marketplace,Card
3991,2024-04-03,175,111,2,Online,Bank Transfer
3992,2024-10-19,751,156,3,Marketplace,Card
3993,2025-07-23,439,132,2,Online,Card
3994,2024-03-01,930,3,2,Online,Card
3995,2024-01-25,524,192,1,Store,Cash
3996,2024-03-31,579,29,2,Online,Cash
3997,2025-08-03,134,22,1,Online,Card
3998,2025-06-25,956,197,4,Marketplace,Card
3999,2025-10-02,131,51,3,Marketplace,Card
4000,2024-10-02,523,112,1,Marketplace,Card
4001,2024-06-10,121,58,2,Online,Card
4002,2025-03-18,192,38,2,Online,Card
4003,2024-06-19,205,191,2,Store,Bank Transfer
4004,2024-01-15,368,85,1,Online,Card
4005,2024-03-03,22,5,2,Online,Bank Transfer
4006,2025-02-16,465,62,2,Store,Card
4007,2025-06-17,586,197,3,Marketplace,Card
4008,2024-05-01,416,1,1,Marketplace,Bank Transfer
4009,2025-01-28,582,193,2,Online,Card
4010,2025-12-02,507,52,4,Store,Cash
4011,2025-06-28,968,198,2,Online,Bank Transfer
4012,2024-02-15,398,3,2,Store,Card
4013,2024-03-25,966,141,1,Marketplace,Card
4014,2024-02-11,52,6,4,Store,PayPal
4015,2025-06-11,284,176,1,Online,Bank Transfer
4016,2024-09-07,976,115,1,Online,Bank Transfer
4017,2024-11-21,95,170,2,Store,Cash
4018,2024-12-03,514,37,3,Marketplace,Card
4019,2024-01-19,194,163,1,Store,Card
4020,2025-01-06,209,83,3,Online,Card
4021,2025-04-02,330,97,4,Store,Card
4022,2025-08-18,912,181,1,Online,Card
4023,2024-02-24,98,15,2,Online,Cash
4024,2024-01-17,830,36,2,Online,Card
4025,2025-06-03,156,36,2,Online,Cash
4026,2024-10-22,992,1,1,Marketplace,Card
4027,2025-06-27,355,129,4,Online,Cash
4028,2024-05-19,479,59,3,Online,PayPal
4029,2025-02-25,320,41,5,Online,PayPal
4030,2024-01-18,9,76,1,Store,PayPal
4031,2025-07-27,974,36,2,Online,Card
4032,2025-12-04,429,18,2,Store,PayPal
4033,2024-12-20,579,5,1,Marketplace,Card
4034,2024-02-02,63,119,2,Online,Card
4035,2025-02-22,25,14,1,Store,Card
4036,2025-04-14,89,8,1,Marketplace,PayPal
4037,2024-07-24,926,33,2,Marketplace,Cash
4038,2024-03-11,360,23,1,Store,Card
4039,2025-06-29,733,96,1,Store,Card
4040,2024-11-28,230,198,4,Marketplace,Bank Transfer
4041,2024-11-15,391,186,1,Marketplace,Cash
4042,2024-05-27,451,108,5,Marketplace,Card
4043,2024-01-26,110,160,1,Online,Card
4044,2025-10-02,210,188,1,Store,Card
4045,2024-12-24,572,108,1,Marketplace,Card
4046,2024-06-16,963,82,3,Store,Card
4047,2025-04-14,685,47,1,Marketplace,Card
4048,2025-03-04,721,100,4,Marketplace,Bank Transfer
4049,2024-06-05,877,34,1,Online,PayPal
4050,2025-03-28,906,105,3,Online,Bank Transfer
4051,2024-10-03,810,160,1,Online,Card
4052,2024-06-12,593,16,2,Online,Card
4053,2024-04-21,826,131,1,Store,PayPal
4054,2024-05-29,129,61,1,Online,Card
4055,2024-02-24,315,186,1,Store,Card
4056,2024-06-05,971,29,1,Online,Cash
4057,2024-09-15,620,189,3,Online,Card
4058,2024-06-25,18,103,2,Online,Card
4059,2024-03-31,785,32,1,Store,Card
4060,2024-07-19,560,141,1,Online,Card
4061,2025-11-15,440,60,1,Online,Cash
4062,2024-10-21,513,129,3,Store,Card
4063,2024-10-10,601,108,2,Marketplace,Card
4064,2024-01-19,356,26,3,Marketplace,Card
4065,2024-06-13,835,95,1,Store,Card
4066,2024-07-09,254,8,1,Online,Card
4067,2025-06-24,435,2,3,Online,Card
4068,2025-12-31,748,165,4,Online,PayPal
4069,2024-07-26,168,16,5,Online,Cash
4070,2025-07-17,848,152,2,Marketplace,Card
4071,2024-04-01,827,71,1,Online,Card
4072,2025-05-01,833,30,1,Store,Card
4073,2024-04-11,604,120,3,Store,Card
4074,2024-04-17,906,162,3,Marketplace,Card
4075,2024-12-29,701,184,2,Store,Card
4076,2025-06-03,265,26,2,Online,PayPal
4077,2025-04-22,842,135,1,Online,Card
4078,2024-05-03,79,53,5,Online,Card
4079,2024-06-18,724,31,1,Marketplace,Cash
4080,2025-11-23,889,114,2,Online,Card
4081,2025-04-24,614,195,1,Online,Card
4082,2025-03-01,109,110,1,Store,Card
4083,2025-09-22,482,40,1,Online,Cash
4084,2025-08-25,649,99,1,Online,Card
4085,2024-07-21,497,87,3,Online,Bank Transfer
4086,2025-07-27,885,28,4,Online,Bank Transfer
4087,2025-07-14,16,173,2,Online,Bank Transfer
4088,2025-04-21,888,129,1,Online,Card
4089,2024-10-27,199,197,1,Marketplace,PayPal
4090,2024-06-15,994,32,1,Online,PayPal
4091,2025-09-08,685,196,1,Online,Card
4092,2025-02-11,683,121,1,Store,Cash
4093,2024-12-31,68,112,2,Online,Cash
4094,2025-01-08,714,192,4,Marketplace,Card
4095,2024-02-26,754,30,3,Marketplace,Bank Transfer
4096,2025-02-01,75,2,1,Online,Card
4097,2024-02-17,964,167,2,Online,Bank Transfer
4098,2024-10-15,869,55,2,Store,Cash
4099,2024-08-15,592,36,1,Marketplace,Card
4100,2024-08-13,25,3,1,Online,Card
4101,2024-03-17,834,4,1,Online,Card
4102,2025-01-12,934,19,1,Store,Bank Transfer
4103,2025-07-17,398,179,1,Store,Card
4104,2025-11-14,889,158,3,Online,Card
4105,2024-04-05,4,84,1,Online,Bank Transfer
4106,2025-05-25,431,67,3,Online,Card
4107,2025-08-22,807,109,3,Online,Card
4108,2025-07-19,346,83,2,Marketplace,Card
4109,2025-07-13,789,20,4,Marketplace,Card
4110,2024-04-10,138,60,2,Store,Card
4111,2024-04-10,350,93,1,Online,PayPal
4112,2024-02-16,781,172,3,Online,Card
4113,2025-01-27,20,40,1,Online,Bank Transfer
4114,2025-01-13,791,72,1,Online,Card
4115,2025-01-01,67,114,1,Online,Card
4116,2025-05-27,475,32,1,Store,Bank Transfer
4117,2025-05-07,545,165,3,Online,Bank Transfer
4118,2024-08-09,101,125,1,Marketplace,Card
4119,2024-07-09,910,114,1,Online,Card
4120,2024-11-28,723,118,2,Online,Card
4121,2024-06-25,341,67,3,Online,Card
4122,2024-05-31,915,116,1,Online,Card
4123,2024-02-16,460,107,1,Online,Card
4124,2025-01-21,700,53,1,Marketplace,Bank Transfer
4125,2025-12-24,212,87,1,Online,PayPal
4126,2025-05-02,428,178,1,Store,Card
4127,2025-06-25,442,185,2,Online,Card
4128,2025-11-18,711,8,3,Online,PayPal
4129,2025-02-06,606,174,1,Online,Card
4130,2025-01-14,797,61,1,Online,Card
4131,2025-06-21,967,155,3,Online,Cash
4132,2024-03-26,980,84,2,Online,PayPal
4133,2024-01-10,322,50,2,Store,Card
4134,2024-02-29,755,122,2,Marketplace,Card
4135,2024-12-13,353,66,1,Marketplace,Cash
4136,2024-01-29,248,135,1,Store,Card
4137,2025-02-16,768,34,1,Online,Card
4138,2024-06-29,180,165,1,Online,Bank Transfer
4139,2025-04-20,851,95,2,Online,Cash
4140,2025-05-18,110,109,1,Store,Card
4141,2025-07-10,381,30,1,Store,Card
4142,2025-07-20,239,9,1,Marketplace,Bank Transfer
4143,2025-08-15,9,54,2,Store,Card
4144,2024-07-03,765,106,5,Marketplace,Bank Transfer
4145,2024-01-15,98,69,1,Online,Card
4146,2024-03-20,63,109,2,Marketplace,Card
4147,2024-01-20,944,56,3,Online,PayPal
4148,2025-04-01,909,200,1,Online,Card
4149,2024-02-03,299,150,1,Online,Bank Transfer
4150,2024-07-06,260,72,1,Online,Card
4151,2025-03-27,164,145,1,Online,PayPal
4152,2025-07-22,6,139,1,Store,Bank Transfer
4153,2024-11-28,267,16,1,Online,Bank Transfer
4154,2025-07-17,333,28,2,Online,Cash
4155,2024-05-10,474,180,1,Store,Card
4156,2024-03-30,164,147,1,Online,Card
4157,2024-02-18,306,198,2,Online,Card
4158,2025-03-16,736,108,1,Store,Bank Transfer
4159,2025-04-09,884,43,2,Online,PayPal
4160,2025-08-25,501,68,2,Store,Card
4161,2025-04-08,741,1,2,Online,Card
4162,2024-01-03,429,192,1,Online,Card
4163,2024-01-23,174,12,2,Store,PayPal
4164,2025-08-01,983,44,2,Online,Bank Transfer
4165,2025-01-15,796,77,4,Online,Card
4166,2024-09-22,556,147,4,Store,Card
4167,2024-06-09,357,50,1,Online,PayPal
4168,2024-09-07,367,18,1,Store,PayPal
4169,2024-12-05,353,16,1,Marketplace,Card
4170,2024-12-11,291,85,3,Store,Card
4171,2025-02-18,595,130,3,Store,Card
4172,2024-08-01,639,50,3,Online,Bank Transfer
4173,2024-10-28,871,64,1,Online,Card
4174,2024-01-08,832,138,1,Store,Bank Transfer
4175,2025-10-22,237,32,1,Marketplace,Card
4176,2024-10-03,93,42,4,Online,Bank Transfer
4177,2025-09-04,403,81,4,Store,Cash
4178,2024-02-27,121,37,1,Online,Card
4179,2025-05-07,471,80,2,Online,Card
4180,2024-01-16,394,47,2,Marketplace,Cash
4181,2025-08-02,209,115,1,Marketplace,Card
4182,2024-05-15,186,102,1,Store,Card
4183,2025-01-16,238,185,1,Marketplace,Bank Transfer
4184,2024-10-07,485,82,1,Marketplace,Cash
4185,2025-02-12,258,99,1,Marketplace,Bank Transfer
4186,2025-09-27,436,31,1,Store,Card
4187,2025-08-07,608,41,2,Marketplace,PayPal
4188,2024-11-18,896,36,1,Online,Bank Transfer
4189,2024-03-05,363,177,1,Online,Card
4190,2024-04-06,278,54,2,Online,Cash
4191,2024-04-17,307,61,2,Online,Bank Transfer
4192,2025-05-11,940,152,1,Online,Card
4193,2024-05-09,384,178,2,Marketplace,Card
4194,2024-04-05,514,140,1,Store,Cash
4195,2025-11-22,330,180,4,Store,Cash
4196,2024-01-08,310,198,2,Online,Card
4197,2025-10-11,392,148,1,Online,Card
4198,2024-06-23,604,151,5,Online,Card
4199,2025-09-24,966,15,1,Online,Card
4200,2024-10-23,984,111,1,Marketplace,Card
4201,2025-05-30,805,92,2,Online,Bank Transfer
4202,2025-07-08,176,199,1,Online,Bank Transfer
4203,2024-05-18,415,45,1,Online,Card
4204,2024-05-08,675,150,3,Online,PayPal
4205,2025-10-14,896,82,2,Online,Cash
4206,2024-06-21,569,41,1,Marketplace,Card
4207,2024-04-18,547,47,1,Store,PayPal
4208,2025-02-19,173,194,4,Online,Card
4209,2025-02-25,194,151,3,Marketplace,Cash
4210,2024-04-02,872,44,3,Online,Card
4211,2024-10-21,584,147,1,Online,Card
4212,2025-12-20,671,107,1,Store,Card
4213,2024-05-17,420,103,1,Marketplace,Bank Transfer
4214,2024-02-23,986,149,1,Online,Card
4215,2024-10-18,663,11,1,Online,Card
4216,2024-03-27,589,57,1,Store,Card
4217,2024-06-30,138,42,1,Online,Card
4218,2025-08-29,228,98,3,Store,Card
4219,2024-01-22,955,136,1,Online,Card
4220,2025-02-13,288,103,1,Store,Card
4221,2024-02-26,486,112,4,Online,Card
4222,2025-06-22,731,91,1,Store,Card
4223,2024-06-26,205,70,1,Online,Card
4224,2024-05-30,878,58,2,Online,Bank Transfer
4225,2024-07-21,806,106,1,Store,Bank Transfer
4226,2024-09-22,290,183,1,Online,Card
4227,2024-07-23,733,26,1,Online,Bank Transfer
4228,2024-04-29,938,192,1,Online,Card
4229,2025-02-01,536,93,1,Online,PayPal
4230,2024-02-02,433,178,1,Online,Card
4231,2025-09-30,999,12,3,Marketplace,Bank Transfer
4232,2025-04-29,336,88,1,Store,Card
4233,2024-03-29,856,127,2,Store,Card
4234,2025-12-15,188,11,4,Online,Card
4235,2024-11-11,274,198,1,Store,Card
4236,2024-10-02,354,110,3,Store,Card
4237,2025-02-02,587,66,1,Store,Card
4238,2025-01-02,896,76,3,Online,Card
4239,2024-05-20,429,144,2,Online,Card
4240,2024-07-21,529,112,2,Online,Cash
4241,2024-01-04,610,87,1,Marketplace,Cash
4242,2024-11-16,494,190,4,Online,Card
4243,2024-10-12,241,83,3,Store,Bank Transfer
4244,2024-02-03,596,200,1,Online,Card
4245,2025-03-13,52,79,1,Store,Card
4246,2024-04-06,301,57,1,Marketplace,Card
4247,2024-10-09,218,118,1,Store,Card
4248,2025-04-07,864,167,5,Online,Card
4249,2025-02-28,870,120,1,Marketplace,Bank Transfer
4250,2025-02-17,567,18,1,Online,Cash
4251,2025-06-15,382,133,2,Store,PayPal
4252,2024-06-01,464,122,4,Online,Bank Transfer
4253,2024-01-12,796,133,1,Online,Card
4254,2025-07-29,395,6,1,Online,Card
4255,2025-03-14,35,87,4,Online,Card
4256,2024-09-30,937,109,2,Online,Card
4257,2025-05-09,661,113,2,Online,Card
4258,2025-12-18,811,31,2,Online,Bank Transfer
4259,2025-03-06,421,122,4,Store,Bank Transfer
4260,2025-09-21,17,198,2,Online,Card
4261,2024-12-02,224,129,3,Store,Bank Transfer
4262,2024-02-17,397,121,3,Store,Card
4263,2025-11-27,833,44,2,Store,Bank Transfer
4264,2025-05-30,775,124,5,Online,Bank Transfer
4265,2025-10-14,331,6,3,Store,Cash
4266,2024-05-22,849,31,2,Online,Cash
4267,2025-07-28,433,196,2,Online,Bank Transfer
4268,2025-11-30,741,114,1,Online,Card
4269,2024-03-03,781,18,1,Online,PayPal
4270,2025-11-23,918,4,1,Marketplace,Cash
4271,2024-06-30,786,131,3,Online,PayPal
4272,2025-07-03,953,41,1,Store,Card
4273,2024-11-26,989,197,1,Store,Card
4274,2025-04-13,756,2,2,Store,Card
4275,2024-09-25,176,104,2,Online,Card
4276,2025-12-13,606,138,2,Store,PayPal
4277,2024-03-30,691,198,1,Online,Cash
4278,2025-10-17,616,178,1,Online,Bank Transfer
4279,2025-09-17,429,116,1,Online,Card
4280,2025-09-23,349,138,1,Online,Card
4281,2025-09-13,544,42,5,Online,Cash
4282,2025-06-08,761,199,1,Store,Bank Transfer
4283,2025-12-15,151,178,2,Store,Card
4284,2025-07-05,115,107,1,Marketplace,Card
4285,2025-10-11,386,165,1,Online,Card
4286,2025-10-22,541,149,3,Store,PayPal
4287,2024-04-15,389,167,3,Marketplace,Cash
4288,2025-11-04,146,168,2,Online,Card
4289,2025-04-04,794,12,1,Online,Cash
4290,2024-06-08,423,162,1,Online,Card
4291,2024-02-01,526,162,2,Online,Bank Transfer
4292,2024-03-08,466,41,1,Online,Cash
4293,2025-02-28,564,45,2,Store,Bank Transfer
4294,2025-06-23,335,193,4,Store,Card
4295,2024-05-30,529,130,2,Marketplace,PayPal
4296,2024-07-07,657,166,1,Online,Card
4297,2025-07-06,3,109,4,Store,Bank Transfer
4298,2025-01-29,880,29,1,Online,Card
4299,2024-01-16,571,9,2,Store,Card
4300,2024-05-02,468,15,2,Store,PayPal
4301,2025-03-07,200,173,4,Online,Card
4302,2024-11-29,823,153,1,Store,Cash
4303,2024-12-08,535,175,3,Online,Card
4304,2024-07-01,12,189,2,Store,PayPal
4305,2024-05-26,306,42,2,Online,Card
4306,2024-01-20,600,24,4,Online,Card
4307,2025-01-07,255,3,1,Marketplace,Cash
4308,2025-02-18,843,181,1,Store,Cash
4309,2025-04-04,1,34,4,Online,Card
4310,2024-05-16,865,196,4,Online,Card
4311,2024-08-15,716,196,1,Online,Card
4312,2025-06-29,835,113,3,Store,Card
4313,2024-01-17,995,63,4,Store,Card
4314,2025-06-06,560,38,1,Marketplace,Cash
4315,2025-05-25,255,133,1,Marketplace,Card
4316,2024-06-04,203,33,1,Online,Card
4317,2025-04-19,619,199,2,Online,Card
4318,2024-03-16,133,96,2,Store,Card
4319,2025-11-13,927,45,1,Online,Card
4320,2025-09-11,538,100,1,Marketplace,Cash
4321,2024-05-11,12,99,1,Online,Card
4322,2025-08-05,598,105,1,Marketplace,Card
4323,2025-08-27,931,154,2,Online,PayPal
4324,2025-09-09,811,188,2,Online,Bank Transfer
4325,2025-05-03,886,103,2,Online,Card
4326,2025-09-17,192,96,4,Online,Card
4327,2024-09-09,261,135,1,Online,Bank Transfer
4328,2024-09-14,917,156,3,Online,Card
4329,2025-06-24,764,49,5,Store,Card
4330,2024-05-09,413,3,1,Marketplace,Card
4331,2024-02-20,669,169,2,Marketplace,Card
4332,2025-09-23,742,192,4,Marketplace,Card
4333,2025-10-29,678,59,3,Marketplace,Bank Transfer
4334,2025-07-31,73,56,1,Online,Card
4335,2025-08-11,508,83,1,Store,Card
4336,2024-05-15,34,152,2,Online,Card
4337,2025-11-18,393,77,1,Store,PayPal
4338,2024-05-18,304,3,1,Marketplace,Cash
4339,2024-02-26,532,47,1,Store,Card
4340,2025-05-11,437,110,2,Store,Cash
4341,2024-09-24,573,159,1,Marketplace,Cash
4342,2025-07-12,944,9,2,Marketplace,Card
4343,2024-05-14,901,2,1,Store,Card
4344,2024-01-03,460,158,1,Online,Card
4345,2025-08-08,342,123,1,Store,PayPal
4346,2025-10-19,987,198,1,Store,Card
4347,2024-11-10,503,66,1,Online,Card
4348,2024-03-15,673,50,1,Store,Bank Transfer
4349,2024-04-09,14,14,1,Online,Cash
4350,2024-03-16,509,90,1,Online,Bank Transfer
4351,2025-11-10,184,12,1,Online,Cash
4352,2025-08-20,612,185,1,Online,Card
4353,2024-08-03,471,11,1,Store,Bank Transfer
4354,2024-11-13,282,115,1,Store,Bank Transfer
4355,2025-05-20,442,7,1,Marketplace,Card
4356,2024-05-11,794,58,1,Online,PayPal
4357,2024-01-06,709,121,1,Online,Bank Transfer
4358,2024-03-14,806,121,2,Marketplace,Cash
4359,2024-12-31,92,124,2,Marketplace,Card
4360,2025-07-05,608,89,1,Online,Card
4361,2024-09-18,38,155,3,Store,Card
4362,2024-01-02,353,89,2,Online,Bank Transfer
4363,2024-04-07,329,116,1,Store,Cash
4364,2025-11-16,375,64,2,Online,Card
4365,2025-10-24,504,122,1,Online,Cash
4366,2024-01-13,735,80,1,Online,Card
4367,2024-01-19,780,64,2,Store,Card
4368,2024-07-01,84,139,1,Online,Card
4369,2024-06-13,786,190,2,Online,Card
4370,2025-07-11,568,103,2,Online,PayPal
4371,2024-01-22,676,114,2,Online,Card
4372,2024-06-10,623,179,1,Marketplace,Card
